route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
1829,50,683806,1,Fremantle Stn,42932
1829,50,683807,1,Fremantle Stn,42932
1829,50,683808,1,Fremantle Stn,42932
1829,50,683809,1,Fremantle Stn,42932
1829,50,683810,1,Fremantle Stn,42932
1829,50,683811,1,Fremantle Stn,42932
1829,50,683812,1,Fremantle Stn,42932
1829,50,683813,1,Fremantle Stn,42932
1829,50,683814,1,Fremantle Stn,42932
1829,50,683815,1,Fremantle Stn,42932
1829,50,683816,1,Fremantle Stn,42932
1829,50,683817,1,Fremantle Stn,42932
1829,50,683818,1,Fremantle Stn,42932
1829,50,683819,1,Fremantle Stn,42932
1829,50,683820,1,Fremantle Stn,42932
1829,50,683821,1,Fremantle Stn,42932
1829,50,683822,1,Fremantle Stn,42932
1829,50,683823,1,Fremantle Stn,42932
1829,50,683824,1,Fremantle Stn,42932
1829,50,683825,1,Fremantle Stn,42932
1829,50,683826,1,Fremantle Stn,42932
1829,48,683854,1,Fremantle Stn,42932
1829,48,683855,1,Fremantle Stn,42932
1829,48,683856,1,Fremantle Stn,42932
1829,48,683857,1,Fremantle Stn,42932
1829,48,683858,1,Fremantle Stn,42932
1829,48,683859,1,Fremantle Stn,42932
1829,48,683860,1,Fremantle Stn,42932
1829,48,683861,1,Fremantle Stn,42932
1829,48,683862,1,Fremantle Stn,42932
1829,48,683863,1,Fremantle Stn,42932
1829,48,683864,1,Fremantle Stn,42932
1829,48,683865,1,Fremantle Stn,42932
1829,48,683866,1,Fremantle Stn,42932
1829,48,683867,1,Fremantle Stn,42932
1829,48,683868,1,Fremantle Stn,42932
1829,48,683869,1,Fremantle Stn,42932
1829,48,683870,1,Fremantle Stn,42932
1829,48,683871,1,Fremantle Stn,42932
1829,48,683872,1,Fremantle Stn,42932
1829,48,683873,1,Fremantle Stn,42932
1829,48,683874,1,Fremantle Stn,42932
1829,48,683875,1,Fremantle Stn,42932
1829,48,683876,1,Fremantle Stn,42932
1829,48,683877,1,Fremantle Stn,42932
1829,48,683878,1,Fremantle Stn,42932
1829,48,683879,1,Fremantle Stn,42932
1829,48,683880,1,Fremantle Stn,42932
1829,48,683881,1,Fremantle Stn,42932
1829,48,683882,1,Fremantle Stn,42932
1829,48,683883,1,Fremantle Stn,42932
1829,48,683884,1,Fremantle Stn,42932
1829,48,683885,1,Fremantle Stn,42932
1829,48,683886,1,Fremantle Stn,42932
1829,48,683887,1,Fremantle Stn,42932
1829,48,683888,1,Fremantle Stn,42932
1829,155,683899,1,Fremantle Stn,42932
1829,155,683900,1,Fremantle Stn,42932
1829,155,683901,1,Fremantle Stn,42932
1829,155,683902,1,Fremantle Stn,42932
1829,155,683903,1,Fremantle Stn,42932
1829,155,683904,1,Fremantle Stn,42932
1829,155,683905,1,Fremantle Stn,42932
1829,155,683906,1,Fremantle Stn,42932
1829,155,683907,1,Fremantle Stn,42932
1829,155,683908,1,Fremantle Stn,42932
1829,50,683909,1,Fremantle Stn,42932
1829,155,683919,1,Fremantle Stn,42932
1829,155,683920,1,Fremantle Stn,42932
1829,155,683921,1,Fremantle Stn,42932
1829,155,683922,1,Fremantle Stn,42932
1829,155,683923,1,Fremantle Stn,42932
1829,155,683924,1,Fremantle Stn,42932
1829,155,683925,1,Fremantle Stn,42932
1829,155,683926,1,Fremantle Stn,42932
1829,155,683927,1,Fremantle Stn,42932
1829,155,683928,1,Fremantle Stn,42932
1829,155,683929,1,Fremantle Stn,42932
1829,155,683930,1,Fremantle Stn,42932
1829,155,683931,1,Fremantle Stn,42932
1829,155,683932,1,Fremantle Stn,42932
1829,155,683933,1,Fremantle Stn,42932
1829,155,683934,1,Fremantle Stn,42932
1829,155,683935,1,Fremantle Stn,42932
1829,155,683936,1,Fremantle Stn,42932
1829,155,683937,1,Fremantle Stn,42932
1829,155,683938,1,Fremantle Stn,42932
1829,155,683939,1,Fremantle Stn,42932
1829,155,683940,1,Fremantle Stn,42932
1829,155,683941,1,Fremantle Stn,42932
1829,155,683942,1,Fremantle Stn,42932
1829,155,683943,1,Fremantle Stn,42932
1829,155,683944,1,Fremantle Stn,42932
1829,155,683945,1,Fremantle Stn,42932
1829,155,683946,1,Fremantle Stn,42932
1829,155,683947,1,Fremantle Stn,42932
1829,155,683948,1,Fremantle Stn,42932
1829,48,683958,1,Fremantle Stn,42932
1829,48,683959,1,Fremantle Stn,42932
1829,48,683960,1,Fremantle Stn,42932
1829,48,683961,1,Fremantle Stn,42932
1829,48,683962,1,Fremantle Stn,42932
1829,48,683963,1,Fremantle Stn,42932
1829,48,683964,1,Fremantle Stn,42932
1829,48,683965,1,Fremantle Stn,42932
1829,48,683966,1,Fremantle Stn,42932
1829,48,683967,1,Fremantle Stn,42932
1829,48,683968,1,Fremantle Stn,42932
1829,50,683969,1,Fremantle Stn,42932
1829,50,683970,1,Fremantle Stn,42932
1829,50,683971,1,Fremantle Stn,42932
1829,48,684012,1,Fremantle Stn,42934
1829,48,684013,1,Fremantle Stn,42934
1829,48,684014,1,Fremantle Stn,42934
1829,10,684015,1,Fremantle Stn,42934
1829,50,684016,1,Fremantle Stn,42934
1829,50,684017,1,Fremantle Stn,42934
1829,50,684018,1,Fremantle Stn,42934
1829,50,684019,1,Fremantle Stn,42934
1829,50,684020,1,Fremantle Stn,42934
1829,14,684021,1,Fremantle Stn,42934
1829,48,684022,1,Fremantle Stn,42934
1829,48,684023,1,Fremantle Stn,42934
1829,48,684024,1,Fremantle Stn,42934
1829,48,684025,1,Fremantle Stn,42934
1829,48,684026,1,Fremantle Stn,42934
1829,48,684027,1,Fremantle Stn,42934
1829,155,684028,1,Fremantle Stn,42934
1829,155,684029,1,Fremantle Stn,42934
1829,155,684030,1,Fremantle Stn,42934
1829,155,684031,1,Fremantle Stn,42934
1829,155,684032,1,Fremantle Stn,42934
1829,155,684033,1,Fremantle Stn,42934
1829,155,684034,1,Fremantle Stn,42934
1829,155,684035,1,Fremantle Stn,42934
1829,155,684036,1,Fremantle Stn,42934
1829,50,684039,0,Perth Stn,42935
1829,50,684040,0,Perth Stn,42935
1829,50,684041,0,Perth Stn,42935
1829,50,684042,0,Perth Stn,42935
1829,50,684043,0,Perth Stn,42935
1829,50,684044,0,Perth Stn,42935
1829,50,684045,0,Perth Stn,42935
1829,50,684046,0,Perth Stn,42935
1829,50,684047,0,Perth Stn,42935
1829,50,684048,0,Perth Stn,42935
1829,50,684049,0,Perth Stn,42935
1829,50,684050,0,Perth Stn,42935
1829,48,684051,0,Perth Stn,42935
1829,48,684052,0,Perth Stn,42935
1829,48,684053,0,Perth Stn,42935
1829,48,684054,0,Perth Stn,42935
1829,48,684055,0,Perth Stn,42935
1829,48,684056,0,Perth Stn,42935
1829,48,684057,0,Perth Stn,42935
1829,48,684058,0,Perth Stn,42935
1829,48,684059,0,Perth Stn,42935
1829,48,684060,0,Perth Stn,42935
1829,48,684061,0,Perth Stn,42935
1829,50,684095,0,Perth Stn,42935
1829,50,684103,0,Perth Stn,42935
1829,48,684104,0,Perth Stn,42935
1829,48,684105,0,Perth Stn,42935
1829,48,684106,0,Perth Stn,42935
1829,48,684107,0,Perth Stn,42935
1829,48,684108,0,Perth Stn,42935
1829,48,684109,0,Perth Stn,42935
1829,48,684110,0,Perth Stn,42935
1829,48,684111,0,Perth Stn,42935
1829,48,684112,0,Perth Stn,42935
1829,48,684113,0,Perth Stn,42935
1829,48,684114,0,Perth Stn,42935
1829,48,684115,0,Perth Stn,42935
1829,48,684116,0,Perth Stn,42935
1829,48,684117,0,Perth Stn,42935
1829,48,684118,0,Perth Stn,42935
1829,48,684119,0,Perth Stn,42935
1829,48,684120,0,Perth Stn,42935
1829,48,684121,0,Perth Stn,42935
1829,48,684122,0,Perth Stn,42935
1829,48,684123,0,Perth Stn,42935
1829,48,684124,0,Perth Stn,42935
1829,48,684125,0,Perth Stn,42935
1829,48,684126,0,Perth Stn,42935
1829,48,684127,0,Perth Stn,42935
1829,48,684128,0,Perth Stn,42935
1829,48,684129,0,Perth Stn,42935
1829,48,684130,0,Perth Stn,42935
1829,48,684131,0,Perth Stn,42935
1829,48,684132,0,Perth Stn,42935
1829,48,684133,0,Perth Stn,42935
1829,48,684134,0,Perth Stn,42935
1829,48,684135,0,Perth Stn,42935
1829,48,684136,0,Perth Stn,42935
1829,48,684137,0,Perth Stn,42935
1829,48,684138,0,Perth Stn,42935
1829,48,684139,0,Perth Stn,42935
1829,50,684140,0,Perth Stn,42935
1829,50,684141,0,Perth Stn,42935
1829,50,684142,0,Perth Stn,42935
1829,155,684143,0,Perth Stn,42935
1829,155,684144,0,Perth Stn,42935
1829,155,684145,0,Perth Stn,42935
1829,155,684146,0,Perth Stn,42935
1829,155,684147,0,Perth Stn,42935
1829,155,684148,0,Perth Stn,42935
1829,155,684149,0,Perth Stn,42935
1829,155,684150,0,Perth Stn,42935
1829,155,684151,0,Perth Stn,42935
1829,155,684152,0,Perth Stn,42935
1829,155,684153,0,Perth Stn,42935
1829,155,684154,0,Perth Stn,42935
1829,155,684155,0,Perth Stn,42935
1829,155,684156,0,Perth Stn,42935
1829,155,684157,0,Perth Stn,42935
1829,155,684158,0,Perth Stn,42935
1829,155,684159,0,Perth Stn,42935
1829,155,684160,0,Perth Stn,42935
1829,155,684161,0,Perth Stn,42935
1829,155,684162,0,Perth Stn,42935
1829,155,684163,0,Perth Stn,42935
1829,155,684164,0,Perth Stn,42935
1829,155,684165,0,Perth Stn,42935
1829,155,684166,0,Perth Stn,42935
1829,155,684167,0,Perth Stn,42935
1829,155,684168,0,Perth Stn,42935
1829,155,684169,0,Perth Stn,42935
1829,155,684170,0,Perth Stn,42935
1829,155,684171,0,Perth Stn,42935
1829,155,684172,0,Perth Stn,42935
1829,155,684173,0,Perth Stn,42935
1829,155,684174,0,Perth Stn,42935
1829,155,684175,0,Perth Stn,42935
1829,155,684176,0,Perth Stn,42935
1829,155,684177,0,Perth Stn,42935
1829,155,684178,0,Perth Stn,42935
1829,155,684179,0,Perth Stn,42935
1829,155,684180,0,Perth Stn,42935
1829,155,684181,0,Perth Stn,42935
1829,155,684182,0,Perth Stn,42935
1829,50,684196,0,Perth Stn,42935
1829,50,684197,0,Perth Stn,42935
1829,50,684198,0,Perth Stn,42935
1829,50,684199,0,Perth Stn,42935
1829,50,684200,0,Perth Stn,42935
1829,50,684201,0,Perth Stn,42935
1829,50,684202,0,Perth Stn,42935
1829,50,684203,0,Perth Stn,42935
1829,50,684204,0,Perth Stn,42935
1829,50,684205,0,Perth Stn,42935
1829,50,684206,0,Perth Stn,42935
1829,50,684207,0,Perth Stn,42935
1829,50,684208,0,Perth Stn,42935
1829,50,684209,0,Perth Stn,42935
1829,50,684210,0,Perth Stn,42935
1829,50,684211,0,Perth Stn,42935
1829,50,684212,0,Perth Stn,42935
1829,50,684213,0,Perth Stn,42935
1829,50,684214,0,Perth Stn,42935
1829,50,684215,0,Perth Stn,42935
1829,50,684216,0,Perth Stn,42935
1829,50,684217,0,Perth Stn,42935
1829,155,684246,0,Perth Stn,42937
1829,155,684247,0,Perth Stn,42937
1829,155,684248,0,Perth Stn,42937
1829,155,684249,0,Perth Stn,42937
1829,155,684250,0,Perth Stn,42937
1829,155,684251,0,Perth Stn,42937
1829,155,684252,0,Perth Stn,42937
1829,155,684253,0,Perth Stn,42937
1829,48,684254,0,Perth Stn,42937
1829,48,684255,0,Perth Stn,42937
1829,48,684256,0,Perth Stn,42937
1829,48,684257,0,Perth Stn,42937
1829,48,684258,0,Perth Stn,42937
1829,14,684259,0,Perth Stn,42937
1829,48,684260,0,Perth Stn,42937
1829,32,684261,0,Perth Stn,42937
1829,50,684262,0,Perth Stn,42937
1829,50,684263,0,Perth Stn,42937
1829,50,684264,0,Perth Stn,42937
1829,50,684265,0,Perth Stn,42937
1829,50,684266,0,Perth Stn,42937
1829,10,684267,0,Perth Stn,42937
1829,50,684268,0,Perth Stn,42937
1829,48,684269,0,Perth Stn,42937
1829,48,684270,0,Perth Stn,42937
1827,88,685490,1,Butler Stn,42944
1827,14,685491,1,Butler Stn,42944
1827,14,685492,1,Butler Stn,42944
1827,32,685493,1,Butler Stn,42944
1827,88,685498,0,Perth Underground Stn,42945
1829,48,685511,1,Fremantle Stn,42950
1829,48,685512,1,Fremantle Stn,42950
1829,48,685513,1,Fremantle Stn,42950
1829,48,685514,1,Fremantle Stn,42950
1829,48,685515,1,Fremantle Stn,42950
1829,48,685516,1,Fremantle Stn,42950
1829,14,685517,1,Fremantle Stn,42950
1829,50,685518,1,Fremantle Stn,42950
1829,50,685519,1,Fremantle Stn,42950
1829,50,685520,1,Fremantle Stn,42950
1829,50,685521,1,Fremantle Stn,42950
1829,50,685522,1,Fremantle Stn,42950
1829,50,685523,1,Fremantle Stn,42950
1829,10,685524,1,Fremantle Stn,42950
1829,155,685525,1,Fremantle Stn,42950
1829,155,685526,1,Fremantle Stn,42950
1829,155,685527,1,Fremantle Stn,42950
1829,155,685528,1,Fremantle Stn,42950
1829,155,685529,1,Fremantle Stn,42950
1829,155,685530,1,Fremantle Stn,42950
1829,50,685603,0,Perth Stn,42953
1829,50,685604,0,Perth Stn,42953
1829,50,685605,0,Perth Stn,42953
1829,50,685606,0,Perth Stn,42953
1829,10,685607,0,Perth Stn,42953
1829,14,685608,0,Perth Stn,42953
1829,48,685609,0,Perth Stn,42953
1829,48,685610,0,Perth Stn,42953
1829,48,685611,0,Perth Stn,42953
1829,48,685612,0,Perth Stn,42953
1829,48,685613,0,Perth Stn,42953
1829,14,685614,0,Perth Stn,42953
1829,10,685615,0,Perth Stn,42953
1829,155,685616,0,Perth Stn,42953
1829,155,685617,0,Perth Stn,42953
1829,155,685618,0,Perth Stn,42953
1829,155,685619,0,Perth Stn,42953
1829,155,685620,0,Perth Stn,42953
1829,50,685621,0,Perth Stn,42953
1827,32,686168,0,Esplanade Stn,42964
1827,32,686169,0,Esplanade Stn,42964
1827,32,686170,0,Esplanade Stn,42964
1827,32,686171,0,Esplanade Stn,42964
1827,32,686172,0,Esplanade Stn,42964
1827,32,686173,0,Esplanade Stn,42964
1827,32,686174,0,Esplanade Stn,42964
1827,32,686175,0,Esplanade Stn,42964
1827,32,686176,0,Esplanade Stn,42964
1827,32,686177,0,Esplanade Stn,42964
1827,32,686178,0,Esplanade Stn,42964
2508,15,687555,1,Warwick Stn,42986
2508,15,688799,1,Warwick Stn,42986
2646,32,687951,1,Peels Pl/York St,43014
2646,14,687952,1,Peels Pl/York St,43014
2646,14,687953,1,Peels Pl/York St,43014
2646,32,687954,1,Peels Pl/York St,43014
2646,32,687955,1,Peels Pl/York St,43014
2646,14,687956,1,Peels Pl/York St,43015
2646,32,687957,1,Peels Pl/York St,43015
2647,32,687958,1,Peels Pl / York St,43016
2647,32,687959,1,Peels Pl / York St,43016
2647,32,687960,1,Peels Pl / York St,43016
2647,32,687961,1,Peels Pl / York St,43016
2647,32,687962,1,Peels Pl / York St,43016
2647,32,687963,1,Peels Pl / York St,43016
2647,14,687964,1,Peels Pl / York St,43016
2647,14,687965,1,Peels Pl / York St,43016
2647,14,687966,1,Peels Pl / York St,43016
2648,14,687967,1,Peels Pl/York St,43017
2648,14,687968,1,Peels Pl/York St,43017
2648,32,687969,1,Peels Pl/York St,43017
2648,14,687970,1,Peels Pl/York St,43017
1300,14,688085,1,Northgate Shop Centre,43031
1300,14,688086,1,Northgate Shop Centre,43031
1300,14,688087,1,Northgate Shop Centre,43031
1300,14,688088,1,Northgate Shop Centre,43031
1300,14,688089,1,Northgate Shop Centre,43031
1300,14,688090,1,Northgate Shop Centre,43031
1300,14,688091,1,Northgate Shop Centre,43031
1300,25,688092,1,Northgate Shop Centre,43031
1300,25,688093,1,Northgate Shop Centre,43031
1300,32,688094,1,Northgate Shop Centre,43031
1300,32,688095,1,Northgate Shop Centre,43031
1300,32,688096,1,Northgate Shop Centre,43031
1300,32,688097,1,Northgate Shop Centre,43031
1300,32,688098,1,Northgate Shop Centre,43031
1300,32,688099,1,Northgate Shop Centre,43031
1300,32,688100,1,Northgate Shop Centre,43031
1300,32,688101,1,Northgate Shop Centre,43031
1300,32,688102,1,Northgate Shop Centre,43031
1300,32,688103,1,Northgate Shop Centre,43031
1300,32,688104,1,Northgate Shop Centre,43031
1300,32,688105,1,Northgate Shop Centre,43031
1300,32,688106,1,Northgate Shop Centre,43031
1300,32,688107,1,Northgate Shop Centre,43031
1577,32,688108,1,Drummond Cove,43032
1577,32,688109,1,Drummond Cove,43032
1577,32,688110,1,Drummond Cove,43032
1577,13,688111,1,Drummond Cove,43032
1577,14,688112,1,Drummond Cove,43032
1577,14,688113,1,Drummond Cove,43032
1577,32,688114,1,Drummond Cove,43032
1577,14,688115,1,Drummond Cove,43032
1577,14,688116,1,Drummond Cove,43032
1577,14,688117,0,Anzac Tce,43033
1577,14,688118,0,Anzac Tce,43033
1577,32,688119,0,Anzac Tce,43033
1577,32,688120,0,Anzac Tce,43033
1577,13,688121,0,Anzac Tce,43033
1577,32,688122,0,Anzac Tce,43033
1577,32,688123,0,Anzac Tce,43033
1577,14,688124,0,Anzac Tce,43033
1577,14,688125,0,Anzac Tce,43033
784,32,688126,1,Waggrakine,43034
784,32,688127,1,Waggrakine,43034
784,32,688128,1,Waggrakine,43034
784,32,688129,1,Waggrakine,43034
784,14,688130,1,Waggrakine,43034
784,14,688131,1,Waggrakine,43034
784,25,688132,1,Waggrakine,43034
784,32,688133,1,Waggrakine,43034
784,32,688134,1,Waggrakine,43034
784,32,688135,1,Waggrakine,43034
784,32,688136,1,Waggrakine,43034
784,14,688137,1,Waggrakine,43034
784,14,688138,1,Waggrakine,43034
784,32,688139,0,Anzac Tce,43035
784,32,688140,0,Anzac Tce,43035
784,32,688141,0,Anzac Tce,43035
784,32,688142,0,Anzac Tce,43035
784,25,688143,0,Anzac Tce,43035
784,14,688144,0,Anzac Tce,43035
784,32,688145,0,Anzac Tce,43035
784,32,688146,0,Anzac Tce,43035
784,32,688147,0,Anzac Tce,43035
784,32,688148,0,Anzac Tce,43035
784,14,688149,0,Anzac Tce,43035
784,14,688150,0,Anzac Tce,43035
784,14,688151,0,Anzac Tce,43035
800,32,688178,1,Anzac Tce,43038
800,32,688179,1,Anzac Tce,43038
800,32,688180,1,Anzac Tce,43038
800,32,688181,1,Anzac Tce,43038
800,32,688182,1,Anzac Tce,43038
800,32,688183,1,Anzac Tce,43038
800,14,688184,1,Anzac Tce,43038
800,25,688185,1,Anzac Tce,43038
800,14,688186,1,Anzac Tce,43038
800,32,688187,1,Anzac Tce,43039
800,32,688188,1,Anzac Tce,43039
800,32,688189,1,Anzac Tce,43039
800,14,688190,1,Anzac Tce,43039
800,14,688191,1,Anzac Tce,43039
802,32,688192,1,Northgate Shop Centre,43040
802,14,688193,1,Northgate Shop Centre,43040
802,14,688194,1,Northgate Shop Centre,43040
802,32,688195,1,Northgate Shop Centre,43040
802,14,688196,1,Northgate Shop Centre,43040
802,14,688197,1,Northgate Shop Centre,43040
783,32,688198,1,Northgate Shop Centre,43041
783,32,688199,1,Northgate Shop Centre,43041
783,32,688200,1,Northgate Shop Centre,43041
783,32,688201,1,Northgate Shop Centre,43041
783,32,688202,1,Northgate Shop Centre,43041
783,14,688203,1,Northgate Shop Centre,43041
783,14,688204,1,Northgate Shop Centre,43041
783,14,688205,1,Northgate Shop Centre,43041
783,25,688206,1,Northgate Shop Centre,43041
783,14,688207,1,Northgate Shop Centre,43041
1536,32,688208,1,South Hedland Terminus,43042
1536,32,688209,1,South Hedland Terminus,43042
1536,32,688210,1,South Hedland Terminus,43042
1536,32,688211,1,South Hedland Terminus,43042
1536,32,688212,1,South Hedland Terminus,43042
1536,14,688213,1,South Hedland Terminus,43042
1536,25,688214,1,South Hedland Terminus,43042
1536,14,688215,1,South Hedland Terminus,43042
1536,14,688216,1,South Hedland Terminus,43042
1537,14,688217,1,South Hedland Terminus,43043
1537,14,688218,1,South Hedland Terminus,43043
1537,32,688219,1,South Hedland Terminus,43043
1537,32,688220,1,South Hedland Terminus,43043
1537,32,688221,1,South Hedland Terminus,43043
1537,32,688222,1,South Hedland Terminus,43043
1537,32,688223,1,South Hedland Terminus,43043
1537,25,688224,1,South Hedland Terminus,43043
1165,32,688225,1,South Hedland Terminus,43044
1165,32,688226,1,South Hedland Terminus,43044
1165,32,688227,1,South Hedland Terminus,43044
1165,32,688228,1,South Hedland Terminus,43044
1165,25,688229,1,South Hedland Terminus,43044
1165,14,688230,1,South Hedland Terminus,43044
1165,14,688231,1,South Hedland Terminus,43044
1165,14,688232,1,South Hedland Terminus,43045
1165,14,688233,1,South Hedland Terminus,43045
1165,32,688234,1,South Hedland Terminus,43045
1165,32,688235,1,South Hedland Terminus,43045
1165,32,688236,1,South Hedland Terminus,43045
1165,32,688237,0,Port Hedland Terminus,43046
1165,32,688238,0,Port Hedland Terminus,43046
1165,32,688239,0,Port Hedland Terminus,43046
1165,32,688240,0,Port Hedland Terminus,43046
1165,25,688241,0,Port Hedland Terminus,43046
1165,25,688242,0,Port Hedland Terminus,43046
1165,14,688243,0,Port Hedland Terminus,43046
1165,14,688244,0,Port Hedland Terminus,43046
1165,32,688245,0,Port Hedland Terminus,43047
1165,32,688246,0,Port Hedland Terminus,43047
1165,14,688247,0,Port Hedland Terminus,43047
1165,14,688248,0,Port Hedland Terminus,43047
1641,32,688296,1,Exchange Hotel,43054
1641,32,688297,1,Exchange Hotel,43054
1641,32,688298,1,Exchange Hotel,43054
1641,32,688299,1,Exchange Hotel,43054
1641,32,688300,1,Exchange Hotel,43054
1641,32,688301,1,Exchange Hotel,43054
1641,32,688302,1,Exchange Hotel,43054
1641,32,688303,1,Exchange Hotel,43054
1641,32,688304,1,Exchange Hotel,43054
1641,32,688305,1,Exchange Hotel,43054
1641,14,688306,1,Exchange Hotel,43054
1641,14,688307,1,Exchange Hotel,43054
1641,14,688308,1,Exchange Hotel,43054
1742,32,688309,1,Exchange Hotel,43055
1742,32,688310,1,Exchange Hotel,43055
1742,32,688311,1,Exchange Hotel,43055
1742,32,688312,1,Exchange Hotel,43055
1742,32,688313,1,Exchange Hotel,43055
1742,32,688314,1,Exchange Hotel,43055
1742,32,688315,1,Exchange Hotel,43055
1742,32,688316,1,Exchange Hotel,43055
1742,32,688317,1,Exchange Hotel,43055
1742,32,688318,1,Exchange Hotel,43055
1742,32,688319,1,Exchange Hotel,43055
1742,32,688320,1,Exchange Hotel,43055
1742,14,688321,1,Exchange Hotel,43055
1742,14,688322,1,Exchange Hotel,43055
1742,14,688323,1,Exchange Hotel,43055
1834,32,688324,1,Palace Chambers,43056
1834,32,688325,1,Palace Chambers,43056
1834,32,688326,1,Palace Chambers,43056
1834,32,688327,1,Palace Chambers,43056
1834,32,688328,1,Palace Chambers,43056
1834,32,688329,1,Palace Chambers,43056
1834,32,688330,1,Palace Chambers,43056
1834,32,688331,1,Palace Chambers,43056
1834,32,688332,1,Palace Chambers,43056
1834,32,688333,1,Palace Chambers,43056
1834,32,688334,1,Palace Chambers,43056
1834,32,688335,1,Palace Chambers,43056
1834,14,688336,1,Palace Chambers,43056
1834,14,688337,1,Palace Chambers,43056
1834,14,688338,1,Palace Chambers,43056
3272,32,688339,1,Eaton Fair Shop Ctr,43057
3272,14,688340,1,Eaton Fair Shop Ctr,43057
3272,14,688341,1,Eaton Fair Shop Ctr,43057
3272,14,688342,1,Eaton Fair Shop Ctr,43057
3272,32,688343,1,Eaton Fair Shop Ctr,43057
3272,32,688344,1,Eaton Fair Shop Ctr,43057
3272,14,688345,1,Eaton Fair Shop Ctr,43057
3272,32,688346,1,Eaton Fair Shop Ctr,43057
3272,32,688347,1,Eaton Fair Shop Ctr,43057
3272,32,688348,1,Eaton Fair Shop Ctr,43057
3272,13,688349,1,Eaton Fair Shop Ctr,43057
3272,32,688350,1,Eaton Fair Shop Ctr,43058
3272,14,688351,1,Eaton Fair Shop Ctr,43058
3272,20,688352,1,Eaton Fair Shop Ctr,43058
3272,32,688353,0,Bunbury Bus Stn,43059
3272,32,688354,0,Bunbury Bus Stn,43059
3272,32,688355,0,Bunbury Bus Stn,43059
3272,14,688356,0,Bunbury Bus Stn,43059
3272,14,688357,0,Bunbury Bus Stn,43059
3272,14,688358,0,Bunbury Bus Stn,43059
3272,14,688359,0,Bunbury Bus Stn,43059
3272,32,688360,0,Bunbury Bus Stn,43059
3272,13,688361,0,Bunbury Bus Stn,43059
3272,32,688362,0,Bunbury Bus Stn,43059
3272,32,688363,0,Bunbury Bus Stn,43059
3272,32,688364,0,Bunbury Bus Stn,43059
3272,32,688365,0,Bunbury Bus Stn,43059
3272,14,688366,0,Bunbury Bus Stn,43060
3272,32,688367,0,Bunbury Bus Stn,43060
3272,32,688368,0,Bunbury Bus Stn,43061
3272,14,688369,0,Bunbury Bus Stn,43061
3272,20,688370,0,Bunbury Bus Stn,43061
3272,20,688371,0,Bunbury Bus Stn,43061
3276,32,688453,1,Dalyellup,43068
3276,32,688454,1,Dalyellup,43068
3276,32,688455,1,Dalyellup,43068
3276,14,688456,1,Dalyellup,43068
3276,14,688457,1,Dalyellup,43068
3276,14,688460,1,Dalyellup,43068
3276,32,688461,1,Dalyellup,43068
3276,32,688462,1,Dalyellup,43068
3276,32,688463,1,Dalyellup,43068
3276,32,688464,1,Dalyellup,43068
3276,32,688465,1,Dalyellup,43068
3276,32,688466,1,Dalyellup,43068
3276,14,688677,1,Dalyellup,43068
3276,14,688678,1,Dalyellup,43068
3276,32,688467,0,Bunbury Bus Stn,43069
3276,14,688468,0,Bunbury Bus Stn,43069
3276,14,688469,0,Bunbury Bus Stn,43069
3276,14,688470,0,Bunbury Bus Stn,43069
3276,14,688471,0,Bunbury Bus Stn,43069
3276,14,688472,0,Bunbury Bus Stn,43069
3276,32,688473,0,Bunbury Bus Stn,43069
3276,32,688474,0,Bunbury Bus Stn,43069
3276,32,688475,0,Bunbury Bus Stn,43069
3276,32,688476,0,Bunbury Bus Stn,43069
3276,32,688477,0,Bunbury Bus Stn,43069
3276,32,688478,0,Bunbury Bus Stn,43069
3276,32,688479,0,Bunbury Bus Stn,43069
3276,32,688480,0,Bunbury Bus Stn,43069
3276,32,688481,0,Bunbury Bus Stn,43069
3277,14,688482,1,Bunbury Health Campus,43070
3277,14,688483,1,Bunbury Health Campus,43070
3277,14,688484,1,Bunbury Health Campus,43070
3277,14,688485,1,Bunbury Health Campus,43070
3277,14,688486,1,Bunbury Health Campus,43070
3277,14,688487,1,Bunbury Health Campus,43070
3277,32,688488,1,Bunbury Health Campus,43070
3277,32,688489,1,Bunbury Health Campus,43070
3277,32,688490,1,Bunbury Health Campus,43070
3277,32,688491,1,Bunbury Health Campus,43070
3277,32,688492,1,Bunbury Health Campus,43070
3277,32,688493,1,Bunbury Health Campus,43070
3277,32,688494,1,Bunbury Health Campus,43070
3277,32,688495,1,Bunbury Health Campus,43070
3277,32,688496,1,Bunbury Health Campus,43070
3277,14,688497,0,Bunbury Bus Stn,43071
3277,14,688498,0,Bunbury Bus Stn,43071
3277,14,688499,0,Bunbury Bus Stn,43071
3277,14,688500,0,Bunbury Bus Stn,43071
3277,14,688501,0,Bunbury Bus Stn,43071
3277,32,688502,0,Bunbury Bus Stn,43071
3277,32,688503,0,Bunbury Bus Stn,43071
3277,32,688504,0,Bunbury Bus Stn,43071
3277,32,688505,0,Bunbury Bus Stn,43071
3277,32,688506,0,Bunbury Bus Stn,43071
3277,32,688507,0,Bunbury Bus Stn,43071
3277,32,688508,0,Bunbury Bus Stn,43071
3277,13,688509,0,Bunbury Bus Stn,43071
3277,25,688510,0,Bunbury Bus Stn,43071
3277,32,688511,0,Bunbury Bus Stn,43071
3277,13,688512,0,Bunbury Bus Stn,43071
3278,32,688513,1,Australind,43072
3278,32,688514,1,Australind,43072
